Price,Close,High,Low,Open,Volume,Price,Log_Ret,Volatility
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2014-06-20,15.305999755859375,15.419333457946777,15.079999923706055,15.23466682434082,73558500,15.305999755859375,0.00787095018678083,
2014-06-23,15.814666748046875,15.932666778564453,15.214667320251465,15.300666809082031,116866500,15.814666748046875,0.03269289220770816,
2014-06-24,15.5,16.125333786010742,15.442000389099121,15.9313325881958,121138500,15.5,-0.02009776071958805,
2014-06-25,15.792667388916016,15.83666706085205,15.349332809448242,15.536666870117188,87024000,15.792667388916016,0.01870571907583391,
2014-06-26,15.706666946411133,16.02666664123535,15.61400032043457,15.811332702636719,76821000,15.706666946411133,-0.005460474515257445,
2014-06-27,15.937333106994629,16.0,15.633333206176758,15.645999908447266,84525000,15.937333106994629,0.014579082660054648,
2014-06-30,16.003999710083008,16.299333572387695,15.933333396911621,15.970000267028809,72429000,16.003999710083008,0.004174321733873275,
2014-07-01,15.981332778930664,16.229333877563477,15.91333293914795,16.163999557495117,65041500,15.981332778930664,-0.0014173330825706608,
2014-07-02,15.295332908630371,16.155332565307617,15.137999534606934,16.04400062561035,120411000,15.295332908630371,-0.04387359658410735,
2014-07-03,15.283332824707031,15.460000038146973,14.933333396911621,15.419333457946777,77500500,15.283332824707031,-0.0007848664584652751,
2014-07-07,14.843999862670898,15.3186674118042,14.69333267211914,15.166666984558105,88405500,14.843999862670898,-0.029167142807699754,
2014-07-08,14.604666709899902,14.730667114257812,14.284667015075684,14.576666831970215,117543000,14.604666709899902,-0.016254618641429817,
2014-07-09,14.870667457580566,14.947999954223633,14.61400032043457,14.751333236694336,61731000,14.870667457580566,0.018049530344923317,
2014-07-10,14.630666732788086,14.814666748046875,14.402667045593262,14.478667259216309,72958500,14.630666732788086,-0.016270858670541104,
2014-07-11,14.541999816894531,14.773332595825195,14.506667137145996,14.707332611083984,49534500,14.541999816894531,-0.0060787853434410176,
2014-07-14,15.113332748413086,15.252667427062988,14.363332748413086,14.666000366210938,108048000,15.113332748413086,0.03853631607263292,
2014-07-15,14.638667106628418,15.176667213439941,14.539999961853027,15.11533260345459,85777500,14.638667106628418,-0.03191085794986123,
2014-07-16,14.477333068847656,14.986666679382324,14.454667091369629,14.788000106811523,60667500,14.477333068847656,-0.011082270093055043,
2014-07-17,14.359999656677246,14.703332901000977,14.239999771118164,14.410667419433594,69741000,14.359999656677246,-0.008137649954282126,
2014-07-18,14.668000221252441,14.747332572937012,14.395333290100098,14.396666526794434,63805500,14.668000221252441,0.021221725581293954,
2014-07-21,14.702667236328125,14.880666732788086,14.447999954223633,14.483332633972168,57333000,14.702667236328125,0.0023606566806711484,
2014-07-22,14.638667106628418,14.886667251586914,14.607333183288574,14.812666893005371,40950000,14.638667106628418,-0.004362462214627829,
2014-07-23,14.832667350769043,14.983332633972168,14.628666877746582,14.667332649230957,46249500,14.832667350769043,0.013165542036044357,
2014-07-24,14.902667045593262,15.006667137145996,14.720000267028809,14.883333206176758,48682500,14.902667045593262,0.004708191486830045,
2014-07-25,14.904666900634766,15.131333351135254,14.783332824707031,14.847999572753906,46306500,14.904666900634766,0.00013418543557862096,
2014-07-28,14.98799991607666,15.466667175292969,14.760000228881836,14.949999809265137,97714500,14.98799991607666,0.005575496614474071,
2014-07-29,15.000666618347168,15.220000267028809,14.990667343139648,15.107333183288574,50736000,15.000666618347168,0.0008447660058005556,
2014-07-30,15.261333465576172,15.30666732788086,14.736000061035156,14.79466724395752,73917000,15.261333465576172,0.017227763766040502,
2014-07-31,14.886667251586914,15.426667213439941,14.766667366027832,15.284000396728516,116236500,14.886667251586914,-0.02485640806845926,
2014-08-01,15.5513334274292,15.833333015441895,15.066666603088379,15.072667121887207,178437000,15.5513334274292,0.0436803888734628,
2014-08-04,15.90133285522461,16.03333282470703,15.5513334274292,15.625332832336426,89395500,15.90133285522461,0.02225654717656802,
2014-08-05,15.899333000183105,16.19933319091797,15.712667465209961,15.83133316040039,80829000,15.899333000183105,-0.00012577441322981454,
2014-08-06,16.595333099365234,16.761333465576172,15.905332565307617,15.926667213439941,138739500,16.595333099365234,0.04284435857092402,
2014-08-07,16.826000213623047,17.112667083740234,16.607999801635742,16.674667358398438,112183500,16.826000213623047,0.013803804581451591,
2014-08-08,16.54199981689453,16.784000396728516,16.433332443237305,16.743999481201172,76351500,16.54199981689453,-0.017022731624041335,
2014-08-11,17.288000106811523,17.582666397094727,17.0,17.031999588012695,121519500,17.288000106811523,0.04411003518235753,
2014-08-12,17.33066749572754,17.35333251953125,16.972000122070312,17.205333709716797,95734500,17.33066749572754,0.002464994378784641,
2014-08-13,17.354000091552734,17.709333419799805,17.30733299255371,17.46733283996582,103989000,17.354000091552734,0.0013454128851647835,
2014-08-14,17.42533302307129,17.53333282470703,17.100000381469727,17.499332427978516,61899000,17.42533302307129,0.004102035614554558,
2014-08-15,17.46733283996582,17.472667694091797,17.233333587646484,17.43199920654297,58018500,17.46733283996582,0.002407373362835875,
2014-08-18,17.32933235168457,17.817333221435547,17.316667556762695,17.549999237060547,87738000,17.32933235168457,-0.007931864219710939,
2014-08-19,17.117332458496094,17.288667678833008,16.774667739868164,17.257999420166016,80022000,17.117332458496094,-0.012309033171476682,
2014-08-20,17.047332763671875,17.249332427978516,16.866666793823242,16.97800064086914,45418500,17.047332763671875,-0.004097788889261007,
2014-08-21,16.95599937438965,17.253332138061523,16.884000778198242,17.101333618164062,43734000,16.95599937438965,-0.005372038749552885,
2014-08-22,17.118667602539062,17.1299991607666,16.840667724609375,16.96933364868164,42501000,17.118667602539062,0.009547824136142188,
2014-08-25,17.503332138061523,17.57866668701172,17.21266746520996,17.21266746520996,64771500,17.503332138061523,0.022221729962989444,
2014-08-26,17.44933319091797,17.700000762939453,17.444000244140625,17.665332794189453,57270000,17.44933319091797,-0.003089835329943155,
2014-08-27,17.549999237060547,17.615999221801758,17.3526668548584,17.566667556762695,44776500,17.549999237060547,0.005752471076066729,
2014-08-28,17.590667724609375,17.631999969482422,17.44266700744629,17.459333419799805,42673500,17.590667724609375,0.0023146120561530806,
2014-08-29,17.979999542236328,18.133333206176758,17.833999633789062,17.913333892822266,96706500,17.979999542236328,0.021891485088176944,
2014-09-02,18.941333770751953,18.992666244506836,18.286666870117188,18.366666793823242,147786000,18.941333770751953,0.05208650253686692,
2014-09-03,18.746000289916992,19.200000762939453,18.67333221435547,19.17799949645996,101584500,18.746000289916992,-0.01036609433090444,
2014-09-04,19.069332122802734,19.42799949645996,18.69333267211914,18.93400001525879,125125500,19.069332122802734,0.017100984807661684,
2014-09-05,18.492666244506836,18.860000610351562,18.167333602905273,18.836666107177734,167548500,18.492666244506836,-0.030707162323931017,
2014-09-08,18.80733299255371,18.992000579833984,18.501333236694336,18.507999420166016,82524000,18.80733299255371,0.01687261230693384,
2014-09-09,18.565332412719727,19.03266716003418,18.46666717529297,18.865999221801758,68382000,18.565332412719727,-0.012950853767301998,
2014-09-10,18.739999771118164,18.76066780090332,18.243999481201172,18.633333206176758,56719500,18.739999771118164,0.009364271783535652,
2014-09-11,18.687332153320312,18.986000061035156,18.575332641601562,18.69733238220215,56491500,18.687332153320312,-0.0028143952482857218,
2014-09-12,18.613332748413086,18.826000213623047,18.46666717529297,18.700000762939453,49869000,18.613332748413086,-0.0039677309872367195,
2014-09-15,16.923999786376953,18.293333053588867,16.608667373657227,18.291332244873047,246831000,16.923999786376953,-0.09514541812587904,
2014-09-16,17.382667541503906,17.497333526611328,16.827999114990234,17.010000228881836,124501500,17.382667541503906,0.02674087122522945,
2014-09-17,17.42533302307129,17.64666748046875,17.299999237060547,17.493999481201172,77665500,17.42533302307129,0.0024514768008921163,
2014-09-18,17.58799934387207,17.706666946411133,17.488000869750977,17.55733299255371,55389000,17.58799934387207,0.009291745751680522,
2014-09-19,17.288000106811523,17.428667068481445,17.01799964904785,17.19933319091797,102163500,17.288000106811523,-0.01720418863018451,
2014-09-22,16.66866683959961,17.06800079345703,16.31399917602539,17.0,123211500,16.66866683959961,-0.03648190544760307,
2014-09-23,16.694000244140625,16.920000076293945,16.333332061767578,16.347999572753906,84880500,16.694000244140625,0.0015186681176542908,
2014-09-24,16.80933380126953,16.856000900268555,16.46933364868164,16.7413330078125,56242500,16.80933380126953,0.0068849274857942745,
2014-09-25,16.463333129882812,16.997333526611328,16.406667709350586,16.834667205810547,72513000,16.463333129882812,-0.020798642012165195,
2014-09-26,16.440000534057617,16.648666381835938,16.404666900634766,16.549999237060547,56931000,16.440000534057617,-0.0014182514133375412,
2014-09-29,16.35066795349121,16.576000213623047,16.091999053955078,16.266666412353516,72790500,16.35066795349121,-0.005448672179967012,
2014-09-30,16.178667068481445,16.510000228881836,16.007999420166016,16.461332321166992,63574500,16.178667068481445,-0.010575223125348778,
2014-10-01,16.016000747680664,16.17733383178711,15.710000038146973,16.14666748046875,89125500,16.016000747680664,-0.010105257551752303,
2014-10-02,16.761333465576172,16.8526668548584,16.357332229614258,16.68000030517578,134973000,16.761333465576172,0.04548638501800962,
2014-10-03,17.013999938964844,17.100000381469727,16.735332489013672,16.87066650390625,81094500,17.013999938964844,0.01496187669211217,
2014-10-06,17.374666213989258,17.499332427978516,17.18666648864746,17.275333404541016,115699500,17.374666213989258,0.020976649594330037,
2014-10-07,17.30466651916504,17.430667877197266,17.048667907714844,17.235332489013672,67282500,17.30466651916504,-0.004036974438302205,
2014-10-08,17.28533363342285,17.525333404541016,16.842666625976562,17.34000015258789,75826500,17.28533363342285,-0.0011178310303564822,
2014-10-09,17.134000778198242,17.702667236328125,16.959999084472656,17.483333587646484,110419500,17.134000778198242,-0.008793536131800233,
2014-10-10,15.793999671936035,16.392667770385742,15.680000305175781,16.30933380126953,193324500,15.793999671936035,-0.08143473865625572,
2014-10-13,14.97266674041748,15.93066692352295,14.733332633972168,15.904666900634766,169030500,14.97266674041748,-0.05340377876484117,
2014-10-14,15.137332916259766,15.498000144958496,14.866666793823242,15.216667175292969,106579500,15.137332916259766,0.010937749542414521,
2014-10-15,15.313332557678223,15.399333000183105,14.48799991607666,14.666666984558105,137209500,15.313332557678223,0.011559786859037711,
2014-10-16,15.09000015258789,15.32800006866455,14.606666564941406,14.64799976348877,80989500,15.09000015258789,-0.014691575048957725,
2014-10-17,15.165332794189453,15.65133285522461,15.103333473205566,15.558667182922363,158241000,15.165332794189453,0.00497980289370228,
2014-10-20,15.364666938781738,15.493332862854004,15.034000396728516,15.114666938781738,52416000,15.364666938781738,0.013058432945318386,
2014-10-21,15.689332962036133,15.692667007446289,15.386667251586914,15.618000030517578,61954500,15.689332962036133,0.02091053353735756,
2014-10-22,15.40666675567627,15.826000213623047,15.370667457580566,15.545999526977539,61749000,15.40666675567627,-0.018180730312522445,
2014-10-23,15.685999870300293,15.751999855041504,15.466667175292969,15.644000053405762,52386000,15.685999870300293,0.017968264566505333,
2014-10-24,15.682666778564453,15.853333473205566,15.41333293914795,15.751333236694336,51949500,15.682666778564453,-0.0002125108973036142,
2014-10-27,14.777999877929688,15.640666961669922,14.687333106994629,15.616666793823242,143299500,14.777999877929688,-0.05941649551848719,
2014-10-28,16.184667587280273,16.30666732788086,15.216667175292969,15.30666732788086,157744500,16.184667587280273,0.09092476874046022,
2014-10-29,15.873332977294922,16.100000381469727,15.709333419799805,16.075332641601562,74437500,15.873332977294922,-0.019423818886007627,
2014-10-30,15.910667419433594,16.03333282470703,15.670666694641113,15.87600040435791,48426000,15.910667419433594,0.002349261190755237,
2014-10-31,16.113332748413086,16.20800018310547,15.916666984558105,16.167333602905273,56629500,16.113332748413086,0.012657259155448224,
2014-11-03,16.172666549682617,16.503999710083008,16.08799934387207,16.200000762939453,63057000,16.172666549682617,0.003675516902470035,
2014-11-04,15.928667068481445,16.156667709350586,15.768667221069336,16.03266716003418,55239000,15.928667068481445,-0.015202121083190924,
2014-11-05,15.39799976348877,16.090667724609375,15.368666648864746,16.066667556762695,135688500,15.39799976348877,-0.03388283063012714,
2014-11-06,16.08133316040039,16.445999145507812,15.233332633972168,15.63266658782959,230320500,16.08133316040039,0.04342155280325142,
2014-11-07,16.01333236694336,16.189332962036133,15.813332557678223,16.145999908447266,77415000,16.01333236694336,-0.004237520104653344,
2014-11-10,16.1286678314209,16.191999435424805,15.786666870117188,15.940667152404785,68658000,16.1286678314209,0.007176651035293924,
2014-11-11,16.738666534423828,16.788000106811523,16.133333206176758,16.170000076293945,119232000,16.738666534423828,0.03712310521679775,
2014-11-12,16.606666564941406,16.82266616821289,16.371999740600586,16.648000717163086,88062000,16.606666564941406,-0.00791718940632346,
2014-11-13,16.780000686645508,17.049999237060547,16.683332443237305,16.70800018310547,93540000,16.780000686645508,0.010383526919173628,
2014-11-14,17.245332717895508,17.25666618347168,16.566667556762695,16.666667938232422,91516500,17.245332717895508,0.027353797829441095,
2014-11-17,16.93199920654297,17.266666412353516,16.801332473754883,17.166000366210938,60385500,16.93199920654297,-0.018336263991684153,
2014-11-18,17.18000030517578,17.332666397094727,17.034000396728516,17.05733299255371,67095000,17.18000030517578,0.014540658522254748,
2014-11-19,16.516000747680664,16.79199981689453,16.373332977294922,16.707332611083984,118777500,16.516000747680664,-0.039416281025618075,
2014-11-20,16.58066749572754,16.728666305541992,16.399999618530273,16.530000686645508,53808000,16.58066749572754,0.0039077546937745025,
